"","gene_id","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"34731","RP11-546K22.1",44.3914060463198,-2.17025308758438,0.157563080161477,-13.7739504274239,3.65658676958827e-43,2.33648286593815e-42
"34742","RP11-547D24.1",14.0057290094642,3.45536859845338,0.216032605067396,15.9738330949344,1.94459502252023e-57,1.88885669224784e-56
"34786","RP11-550F7.1",6.92499825858608,2.97885302012787,0.175077998018834,16.9837601164083,1.0831851032372e-64,1.31826645226794e-63
"34791","RP11-550I24.3",3.37207775890975,-3.64267555772004,0.212075875477581,-17.1419409073184,7.21998548134569e-66,9.1054741505197e-65
"34793","RP11-551G24.2",1.62102880896949,-2.27303374234705,0.221896966386547,-10.2363403268819,1.36294685163463e-24,5.17756481810567e-24
"34801","RP11-552E20.1",7.72798196804926,-2.90194123458438,0.207635484292403,-17.2126444458141,2.134577844887e-66,2.73769184608508e-65
"34826","RP11-553L6.2",2.76191115030365,2.06969850175209,0.334178142735966,6.18236834770335,6.31469685917273e-10,1.47571924103252e-09
"34855","RP11-554F20.1",0.914823380431952,-2.02126077967105,0.307929638748079,-6.57376175657204,4.90597088157222e-11,1.20143106998881e-10
"34857","RP11-554I8.2",29.2126437072694,3.6542236367121,0.287820180388717,12.6841974048382,7.23511705270945e-37,3.87271856402517e-36
"34899","RP11-557L19.1",9.43768957083291,-2.08523356336835,0.132122547892323,-15.7817056483263,4.15798397680608e-56,3.87231343587413e-55
"34909","RP11-55L3.1",1.26185906999867,-2.90817272449868,0.494243138726571,-7.78898870461089,6.75476443999877e-15,1.9054882679322e-14
"34918","RP11-560I19.1",0.384581119923476,-2.08138754129669,0.470668284019267,-4.42778990144991,9.52035674203095e-06,1.82318518794386e-05
"34927","RP11-561C5.4",35.4080835454823,-2.77850257140632,0.135393859340111,-20.520455139583,1.41382623349481e-93,4.46764543719299e-92
"34929","RP11-561E1.1",3.65805592589251,-5.36414635722804,0.246374854182367,-21.7791088421487,3.66124770161691e-105,1.75302858892279e-103
"34979","RP11-566K11.5",7.44126699357048,4.35372481584378,0.77876788809278,6.50433392486946,7.80383756227836e-11,1.89550701046195e-10
"34991","RP11-567E21.3",4.03779937806187,-5.0071902173241,0.266339443458015,-18.8032235794077,7.10632721476869e-79,1.38429000402655e-77
"34994","RP11-567G11.1",4.59083113334888,3.08732823354519,0.262578090309747,11.7193491044629,1.01448443831693e-31,4.70442176126443e-31
"35004","RP11-567M16.2",1.92044493920746,2.127207403173,0.24831120232621,8.55054726813503,1.22506249943678e-17,3.78564632126874e-17
"35035","RP11-569G13.2",4.45685721364964,-2.89637388442973,0.206574566949352,-14.0149297490054,1.26323221345571e-44,8.42083403611056e-44
"35036","RP11-569G13.3",153.768798415836,-3.42342173699579,0.182357017631471,-18.772638095065,1.26447529907834e-78,2.43182602772845e-77
"35045","RP11-56F10.3",1.14728247527006,-2.25637416372975,0.282656222035999,-7.98332965888532,1.42437829620768e-15,4.11013072186183e-15
"35112","RP11-574K11.29",110.052798368403,-2.20628721457339,0.0719256380193338,-30.6743276453741,1.25240223835972e-206,7.23998999851772e-204
"35133","RP11-575L7.8",38.0278032289682,-2.37743794661536,0.118394570126518,-20.0800201258318,1.10350069657813e-89,3.11404252566304e-88
"35135","RP11-576C2.1",7.6849680212641,-2.84368155164492,0.292176086883176,-9.72980052825626,2.25033801782735e-22,8.02583809479161e-22
"35152","RP11-578F21.6",3.02550250074993,-2.29891719658171,0.183009657222438,-12.5574730631195,3.61700796417403e-36,1.89731229078838e-35
"35156","RP11-579D7.2",32.3888896076172,2.62877655727982,0.322305863269255,8.15402429319007,3.52010114217905e-16,1.03768410872935e-15
"35176","RP11-57H12.2",0.468442058322384,-2.31202111499215,0.441710426635791,-5.24685908660578,1.5471414059298e-07,3.26225010283218e-07
"35178","RP11-57H12.5",13.8335494046028,-2.42703422925233,0.106848777594961,-22.7125505756873,3.3672135309385e-114,2.23212755313984e-112
"35184","RP11-57K17.1",13.251067095091,-2.60696433183412,0.131522119272504,-19.8191778055298,2.03404704441923e-87,5.37354766909409e-86
"35185","RP11-580I1.1",0.507108718762134,-2.70463943247871,0.427612561213589,-6.33566686309406,2.36316901649479e-10,5.62053327918745e-10
"35186","RP11-580I1.2",5.08954955178117,-5.75846918702089,0.238235185190521,-24.1763173976905,3.94893936923164e-129,4.1841726847573e-127
"35194","RP11-582J16.3",0.803141966290489,-2.03867425424556,0.590286436783336,-3.4715188545398,0.000517522987705605,0.000886132443884803
"35198","RP11-583F2.2",11.6770500721884,-2.54824563468913,0.148068020143678,-17.2080354808211,2.31140779600818e-66,2.95965604107758e-65
"35221","RP11-587D21.1",5.31461495763323,-2.17937044020646,0.170594166490056,-12.7735758477675,2.30324928499472e-37,1.2503898548977e-36
"35225","RP11-587P21.2",3.47187595718837,5.36591572404457,0.384384645284895,9.35654272338653,8.23884646769664e-21,2.8006663321096e-20
"35233","RP11-588L15.2",13.6668477153234,-2.10594231452734,0.124574775977968,-16.9040997354105,4.19685320782765e-64,5.00692866766935e-63
"35247","RP11-58A11.2",1.40772400806803,-2.40307043358354,0.243132370864615,-9.87620526219254,5.27944168279646e-23,1.91753536497024e-22
"35256","RP11-58E21.3",17.2027053989917,2.35643928036732,0.160868249857496,14.6425534693039,1.50315200286378e-48,1.12357682511077e-47
"35266","RP11-58O9.2",66.769212244094,3.27409609218704,0.293804684910874,12.9946972982552,1.31125552843288e-38,7.38367781445303e-38
"35272","RP11-593F23.1",9.28997500433105,-2.65982246167767,0.142910341832573,-18.6082630467401,2.75401786172752e-77,5.06837275957437e-76
"35274","RP11-594N15.3",6.66005800118262,2.14177054401985,0.16789304379069,12.7463429140195,3.26715897054818e-37,1.76393378838413e-36
"35297","RP11-598F7.3",4.9483534949304,3.33081432451176,0.258270373964134,12.8533721907293,8.2340968030591e-38,4.52575986197222e-37
"35307","RP11-599B13.7",1.6078814552513,-3.24205688584859,0.271533380775199,-11.9392344053899,7.3900263708801e-33,3.534516810309e-32
"35322","RP11-59N23.1",6.19311879817142,-4.22353204354679,0.233195056601275,-18.0811967970378,4.48246610510503e-73,7.1367250948432e-72
"35328","RP11-5A19.5",462.480653877046,-3.38848852074109,0.131065424076757,-25.8531953533608,2.23991415366329e-147,3.74685214385123e-145
"35332","RP11-5G9.5",3.8527365569153,-2.13240050540941,0.15373496088482,-13.8676749456197,9.94484179098272e-44,6.47023718642057e-43
"35333","RP11-5G9.6",2.23692746936238,3.55947636977542,0.336764763774641,7.3076560966874,2.71842447236282e-13,7.23110475088528e-13
"35357","RP11-602M11.4",0.754081511225923,-3.00644627585417,0.384927404766683,-7.82008645476229,5.27870703127874e-15,1.49403105622843e-14
"35389","RP11-60A8.1",2.57959698202822,2.47410272485543,0.342993181172764,7.18288803688771,6.82539954438928e-13,1.79109783771657e-12
"35398","RP11-60L3.1",20.2253713244975,2.75253839226711,0.284121694684796,11.4130779287163,3.59769242478896e-30,1.59802586687519e-29
"35400","RP11-60L3.3",1.46536236657215,2.38450543767803,0.351548142221394,6.76999539596029,1.28786493974744e-11,3.22643367417449e-11
"35401","RP11-60L3.6",2.68543225197473,2.87164915696794,0.289874462219506,9.8956129819275,4.34937643992346e-23,1.58441282414411e-22
"35407","RP11-611O2.2",1.84158222919086,-3.13295649398091,0.272855300581152,-11.4696148137452,1.87491976207165e-30,8.3801132287705e-30
"35426","RP11-613G13.1",0.480759548293936,-2.09983031388646,0.44621074661872,-4.71513712773975,2.41548016230713e-06,4.78229791892689e-06
"35439","RP11-615I2.2",20.5712470000642,3.15816641160222,0.188941595692566,16.7031474955302,1.24329657721658e-62,1.41704808496329e-61
"35449","RP11-616M22.11",4.91954207032754,2.46500080651576,0.213847161102803,11.5091454254396,1.186482767631e-30,5.33279643214895e-30
"35451","RP11-616M22.2",3.20202571900732,-2.85143087669688,0.210522637797079,-13.5359803828495,9.58944907510631e-42,5.87258518682706e-41
"35455","RP11-617B3.2",1.85149607160601,-2.86090764425325,0.251842269327858,-11.3438376458562,7.95765964583634e-30,3.50258202528078e-29
"35457","RP11-617F23.1",939.141178206331,-2.08562963907151,0.0928006861046083,-22.4742858541532,7.40855048750565e-112,4.53629469881382e-110
"35473","RP11-619A14.2",5.82858909729765,-2.22389535567727,0.222369858628261,-9.99889216092884,1.54111414138813e-23,5.68144020425466e-23
"35474","RP11-619A14.3",9.61488574006195,-2.12937793801818,0.141763137753473,-15.0197237284712,5.45345307974992e-51,4.38126385785754e-50
"35486","RP11-61I13.3",72.6531502781403,-2.46268669200465,0.0943916363532739,-26.0897176266876,4.76970579126705e-150,8.44581687633819e-148
"35510","RP11-622A1.2",1.01050714685962,-2.57151008710071,0.382985773184113,-6.73215943470343,1.67163320115053e-11,4.16821447112131e-11
"35516","RP11-624A21.1",3.09272609011655,-2.36518270056853,0.195684071759634,-12.0820200855312,1.31450044102222e-33,6.4221988984071e-33
"35523","RP11-624L4.1",50.8448172133645,-2.37521290969309,0.165388728725158,-14.3610424874331,9.08501981638814e-47,6.48035073457118e-46
"35529","RP11-625L16.3",0.478029099063861,-2.54806028005053,0.43693889724102,-5.84761426379858,4.98673280791507e-09,1.12202201750982e-08
"35532","RP11-626G11.1",6.59739362164258,2.93706955370305,0.215984024724147,13.5740680323702,5.70649132910163e-42,3.52043587801295e-41
"35534","RP11-626G11.4",3.53127314373976,2.20158745245353,0.195840009782704,11.2228364800173,3.15001923023273e-29,1.36418702148781e-28
"35537","RP11-626G3.1",3.83904284698788,2.34131039726365,0.202572983445163,11.5380882447577,8.47887073600911e-31,3.82361372757277e-30
"35538","RP11-626H12.1",7.71212133744204,3.11195771494496,0.25481308033105,12.1881532340059,3.59475469617551e-34,1.78669625877683e-33
"35539","RP11-626H12.2",4.58063728191479,2.69069372355734,0.222802321234316,12.0502741822298,1.93305851516814e-33,9.41034430108476e-33
"35584","RP11-62H7.2",24.3340613689017,-2.29370477273654,0.13002857511773,-17.6392571822946,1.23068093727308e-69,1.75537255603065e-68
"35605","RP11-632C17__A.1",304.450831943014,-2.05352749942355,0.133652074077877,-15.3647199645773,2.82255586764076e-53,2.41678656408099e-52
"35616","RP11-632L2.2",5.19123667293966,2.17236582548782,0.188831799845907,11.4931416381803,1.42821632057614e-30,6.40611405315475e-30
"35641","RP11-638I2.6",108.530337607249,2.04803154674386,0.173140214362416,11.8282834894378,2.78784471103261e-32,1.31135785079205e-31
"35695","RP11-641D5.2",0.761238857008476,-2.53823334249473,0.337221997677942,-7.53573546824425,4.85590089379853e-14,1.32910085040538e-13
"35696","RP11-641J8.1",5.40196077636749,-2.17192334128304,0.147814481464551,-14.6914051531601,7.31803783558936e-49,5.5342837113701e-48
"35708","RP11-643A5.3",11.156876963641,2.17550821488986,0.275652834275875,7.88866168680784,3.05444309660575e-15,8.72729743622415e-15
"35710","RP11-643C9.2",2.71964611015409,2.78597528631327,0.24789300926084,11.2144156352717,3.46467210920191e-29,1.49830869760976e-28
"35753","RP11-649E7.5",368.805567506393,2.37027301916729,0.306671637101141,7.72885286938791,1.08520008488347e-14,3.04187217176049e-14
"35762","RP11-64C12.3",210.759781194732,-5.76063736741286,0.181530604105766,-31.727187184385,6.55446145222638e-221,6.13466380207188e-218
"35763","RP11-64C12.4",7.95830649646401,-6.69294049703387,0.21434307481892,-31.2297298533305,4.20810301711417e-214,3.12114206797657e-211
"35764","RP11-64C12.5",29.2547921050493,-7.16909350401978,0.19453616051392,-36.6341748769409,8.17529046647741e-294,2.92155152942933e-290
"35766","RP11-64C12.7",4.03352758380306,-5.77595376249948,0.217226372270309,-26.5966825575392,7.41515908870159e-156,1.47217123119626e-153
"35767","RP11-64C12.8",3.55622687816652,2.02650223302668,0.264468000415551,7.64935335827741,2.01992475320548e-14,5.61232980269348e-14
"35781","RP11-64K7.1",7.32348215064972,3.18253673886742,0.185971494357714,17.0767590395675,2.21061634886135e-65,2.75259197572821e-64
"35801","RP11-654A16.3",0.76887495116512,-2.36041304700169,0.312586802564061,-7.56007774576583,4.02828512743305e-14,1.10627279837497e-13
"35841","RP11-65J21.4",0.799518026117578,-2.99214661580318,0.39752988605281,-7.53565759694777,4.85879982172317e-14,1.3297091408517e-13
"35844","RP11-65J3.2",2.42902007309472,-2.33509691252457,0.200517659477296,-11.6406975386653,2.55913997531078e-31,1.17249175325719e-30
"35862","RP11-661A12.9",1.4223606606351,2.11511462184759,0.408247134648299,5.16661962340853,2.38365667144229e-07,4.97935719812925e-07
"35872","RP11-662B19.2",1.359696781683,-2.06038097889587,0.233095896686191,-8.83538882055235,9.97506972142822e-19,3.18874514718503e-18
"35885","RP11-664H17.1",1.70556126723283,-3.40975829942098,0.27409864339681,-12.420537107121,2.02199419089672e-35,1.04051042864446e-34
"35903","RP11-666A8.9",28.3124698810738,-2.67160695819251,0.15506653825246,-17.2277223134691,1.64502480961611e-66,2.1201942710167e-65
"35917","RP11-667K14.4",40.8274976721565,4.15485620577984,0.306061426119779,12.2565838477711,1.54893147729163e-34,7.77630860438491e-34
"35923","RP11-667M19.2",0.63279396405337,-2.1540140483132,0.32767436585493,-6.58396558659779,4.58063191000765e-11,1.12322774862704e-10
"35926","RP11-667M19.9",8.2761409298268,-2.31182602190303,0.124554369849555,-18.5582777967084,6.99100796912072e-77,1.26701947102875e-75
"35931","RP11-669E14.6",4.33402855565759,-2.04999985482787,0.150793633063113,-13.5924620359568,4.43893223670491e-42,2.74794372007669e-41
"35953","RP11-66N24.3",797.172760972533,-2.08989438731344,0.0882133607053118,-23.6913405265286,4.42853499064629e-124,4.01119148576741e-122
"35981","RP11-673E1.4",0.482843046163003,-2.02749413383892,0.410860593639387,-4.94219359604543,7.72484509833382e-07,1.56940235058919e-06
"35993","RP11-675F6.3",7.48289433783242,-2.30528033480727,0.195822924901455,-11.7716499760511,5.46451435139356e-32,2.54906917234224e-31
"36004","RP11-676J12.8",2.38216632852049,-2.40938815776861,0.194716339830749,-12.3664507622898,3.96978554229182e-35,2.0311371816672e-34
"36008","RP11-677I18.3",7.75142016327327,-2.05827621060037,0.127599440102228,-16.1292930398213,1.58828112404607e-58,1.59681153417522e-57
"36018","RP11-677O4.6",9.2344721799671,-3.17848084269053,0.293155947985783,-10.8383895068523,2.26421794034064e-27,9.29570832739325e-27
"36021","RP11-678G14.3",151.744505834795,-3.16045507201449,0.176114064845038,-17.9451525488389,5.2366592526475e-72,8.06634307294566e-71
"36022","RP11-678G14.4",6.62536774765558,-5.24718623571333,0.216987972539148,-24.1014808742227,2.41191955115011e-128,2.49506730409766e-126
"36023","RP11-678G14.5",0.421730741784092,-2.35586725741315,0.513980350916313,-4.59176898670553,4.39504708614628e-06,8.57969414294136e-06
"36040","RP11-67K19.3",1.10525773620739,-2.02546977168058,0.301198672033709,-6.72692020240939,1.73291710422449e-11,4.3177392005492e-11
"36048","RP11-680B3.2",2117.89804500722,-4.86217563447442,0.27868139471451,-19.2780915502516,8.20482405696233e-83,1.84831881764578e-81
"36050","RP11-680E19.1",17.071215767714,-3.7142325056894,0.224692319367697,-16.5247889833788,2.43289786840679e-61,2.67516685893904e-60
"36051","RP11-680E19.2",30.3611587614999,-2.26856767375888,0.223471123032138,-10.1512340331025,3.27199544315199e-24,1.22895223457199e-23
"36072","RP11-681L4.2",1.00275029218131,-2.11341502912096,0.322555999715073,-6.56324567514862,5.26489965886649e-11,1.28788553571899e-10
"36081","RP11-685B14.1",1.30591739151961,2.27881238660287,0.241299700581916,9.43790489072701,3.80307336430301e-21,1.30555247533623e-20
"36088","RP11-685N10.1",12.6831045542172,-2.21796959222638,0.161739897715704,-13.7122614426318,8.57431235229385e-43,5.42588890162059e-42
"36111","RP11-687M24.8",0.382062566700668,-2.01713283383153,0.503228468632337,-4.01541406298555,5.93415190931171e-05,0.000108488285533924
"36121","RP11-689K5.3",20.5184676129593,2.49702326371826,0.183869301774994,13.5749349648043,5.63937357579975e-42,3.47957581642894e-41
"36161","RP11-693J15.4",20.7219695592038,2.16517244313644,0.227632025432346,14.1463258747801,1.96772670736508e-45,1.34899436460623e-44
"36210","RP11-69E11.4",273.835603411071,-2.31841231290822,0.101424209093118,-22.8585174167878,1.20244445757563e-115,8.38086730980462e-114
"36211","RP11-69E11.8",3.39348265538532,-3.42547107324448,0.202327309365129,-16.9032137122427,4.26040444175614e-64,5.0812044479804e-63
"36219","RP11-69I8.3",7.31932043313623,-2.57488146306726,0.219007730531192,-11.7546023261429,6.6874853780533e-32,3.11401386177772e-31
"36223","RP11-69L16.5",9.61325132112292,-2.69332993217653,0.142966228616414,-18.8361182143331,3.8197355328573e-79,7.51520539522625e-78
"36256","RP11-6N17.6",42.7525033170189,2.0057142268534,0.228423958278014,8.77987627510054,1.63654586714076e-18,5.19817534238068e-18
"36260","RP11-6O2.4",13.8696759178588,-2.35400392115047,0.158169501548051,-14.8817187677229,4.33225209606888e-50,3.38907124172075e-49
"36267","RP11-700H6.2",7.5532233166432,-2.75144005721851,0.172675446056647,-15.9313216916184,3.84150613220603e-57,3.70303104602793e-56
"36268","RP11-700H6.4",13.140066175856,-4.64151648866574,0.19883516221415,-23.3127364335332,3.29283324875956e-120,2.69108679851847e-118
"36276","RP11-701H24.3",4.05931176240508,-2.111085914621,0.17449024779691,-12.0967851110203,1.09828647099696e-33,5.37788255790865e-33
"36277","RP11-701H24.4",43.3190265440188,-2.21664823352952,0.129797809056636,-17.0774896890989,2.18311220971732e-65,2.7200678593974e-64
"36284","RP11-701P16.5",2.71594157416991,2.08211774069546,0.228600102751453,9.09140864903147,9.77640831635205e-20,3.2219199439621e-19
"36298","RP11-703I16.1",58.0623370077805,-2.11676110421537,0.104477427722615,-20.2603588994892,2.87856823741608e-91,8.53367401303364e-90
"36304","RP11-704M14.1",24.5855585057723,-2.62102647474626,0.214993346111276,-12.190556708603,3.49028829897974e-34,1.7354317358069e-33
"36325","RP11-707G14.8",2.71965448123225,-2.49875105554335,0.181783348608178,-13.7374221394158,6.05951617647862e-43,3.85436215044295e-42
"36327","RP11-707M1.1",0.471555892584678,-2.14035897220361,0.502603037523366,-4.26520743711005,1.99716559376637e-05,3.75836945238911e-05
"36345","RP11-709D24.8",9.02069599327006,-2.28932327916075,0.130821232444927,-17.4982194208447,1.47818453368347e-68,2.03528665566014e-67
"36346","RP11-709P2.1",16.7934608512377,-4.29899021190579,0.297196575521634,-14.4574337104894,2.2503284242894e-47,1.63150885943962e-46
"36363","RP11-710E1.1",0.309385934000182,-2.15887714655596,0.53903324049369,-4.01292923417613,5.99698958066834e-05,0.000109611596417944
"36386","RP11-713M15.1",2.7405267387229,-2.17387075802202,0.206367940416487,-12.976278006049,1.6679089145707e-38,9.36248742421449e-38
"36387","RP11-713M15.2",200.00662998082,-2.35885921638701,0.121965828834323,-19.3402879216471,2.46097279528227e-83,5.6573590983945e-82
"36391","RP11-713N11.6",30.836425842556,-2.06799151943636,0.128283681915311,-16.1202593182576,1.83836230835176e-58,1.84211119911567e-57
"36396","RP11-714G18.1",3.88954733580109,-2.2838192979611,0.169754518173672,-13.4506065332557,3.05357256162599e-41,1.84273775556521e-40
"36398","RP11-714M23.2",52.302123718471,3.80659105273322,0.251285211406994,15.1415465888759,8.61633110208486e-52,7.09039094877445e-51
"36423","RP11-718G2.5",1.31380129667342,-3.61331977844285,0.278838350175467,-12.9686284468021,1.84298605654222e-38,1.03246090754845e-37
"36429","RP11-719K4.3",96.8676859480519,3.21256107365667,0.19929650581734,16.1173083738263,1.92826850563495e-58,1.93023261921339e-57
"36436","RP11-71E19.1",7.56493034775125,-3.33267972405799,0.202742177507981,-16.4306472150087,1.154204630261e-60,1.24579308115211e-59
"36457","RP11-723C11.2",0.500905927216589,-2.37378379674659,0.412328951981761,-5.76463274521927,8.1835845297769e-09,1.82357410501406e-08
"36462","RP11-723J4.3",14.3511865174295,-2.2896855849539,0.118267105837864,-19.3591628180607,1.70635981214986e-83,3.92952573026427e-82
"36479","RP11-727A23.10",54.2769824447541,-5.43060871442093,0.148480410447668,-36.5516155139327,1.68082539802049e-292,5.50610386634879e-289
"36494","RP11-728F11.3",29.7802484843461,-2.54671888209123,0.167237805511954,-15.2276086277823,2.31920405449005e-52,1.94056856922103e-51
"36528","RP11-731F5.1",1.42608044297434,2.36507480004692,0.429276869221762,5.48374743269676,4.16409165880645e-08,9.01230210359971e-08
"36529","RP11-731F5.2",5.04280517205638,3.41139127066537,0.349869678420226,11.7411438984218,7.84185491197425e-32,3.64592923228513e-31
"36538","RP11-732A19.8",2.74199025257683,-2.07106177143228,0.305034672796749,-6.78873620075239,1.131200620224e-11,2.83974049307144e-11
"36553","RP11-734K21.2",1.69353918369996,2.30316993577894,0.335255980550435,6.84317550539131,7.74566587336891e-12,1.95720335207387e-11
"36555","RP11-734K21.5",16.176250306702,2.95623236843195,0.296108606620821,12.1023820149999,1.02590438246539e-33,5.02846649310655e-33
"36629","RP11-745C15.2",0.817699503440047,-2.33814837337873,0.429354076432588,-5.45784543044268,4.81946917337456e-08,1.04032361323021e-07
"36646","RP11-747H7.1",5.23057633881867,-3.03470072913214,0.222436887691584,-13.6351041114981,2.47637189457561e-42,1.54468707038666e-41
"36647","RP11-747H7.3",1612.36898256442,-3.29054174198041,0.112126319883606,-29.3466785320998,2.63447424828034e-189,1.1135611043e-186
"36657","RP11-74C13.3",1.56759179215695,-2.14543178665016,0.272985765290795,-7.85660252482384,3.94692816843583e-15,1.12259421388621e-14
"36677","RP11-750B16.1",14.8210940983179,3.12038518104623,0.255016334161976,9.9748462021945,1.96405497409255e-23,7.22100645637657e-23
"36684","RP11-752D24.2",18.1629332643555,-3.23452672637903,0.195896414883148,-16.2369018476968,2.76542409639794e-59,2.84951038609183e-58
"36687","RP11-752G15.4",1.41826805306583,-2.74002257482964,0.328316411851214,-8.36394766680378,6.0653832446287e-17,1.83112061551612e-16
"36688","RP11-752G15.8",8.23636137721188,-2.03675215708597,0.133008109976802,-15.3118737137993,6.37020077843027e-53,5.40847932181629e-52
"36689","RP11-752L20.3",47.8344234616691,2.46829381145267,0.146936705320801,16.7957215717863,2.62295029846477e-63,3.05777509586744e-62
"36712","RP11-755J8.1",6.59148119625502,-2.6054434364516,0.16146021646344,-16.1327346578086,1.50218970221616e-58,1.51103063444517e-57
"36714","RP11-756A22.7",13.8388065393885,3.24192478213204,0.455789755718659,8.49146191098519,2.04053806932951e-17,6.25837181129305e-17
"36729","RP11-757F18.5",429.926463111415,-2.67932700195372,0.115405607510593,-23.2165131991191,3.10148680786319e-119,2.46301911953741e-117
"36734","RP11-757O6.1",5.79383290776188,-2.1746445090909,0.171358173676125,-12.6887354820161,6.82792607189814e-37,3.66024510959111e-36
"36736","RP11-757O6.6",6.76954744496662,-2.12847692970263,0.153644547236121,-13.8516965208741,1.24242613013579e-43,8.05670920086406e-43
"36769","RP11-760D2.5",4.05785784920735,-2.61965696333075,0.241464750496884,-10.8450352517942,2.10554680177045e-27,8.65061086722372e-27
"36802","RP11-766N7.3",30.9984997977524,-3.81963675085511,0.146264614387279,-26.1094830870017,2.84527267717407e-150,5.10719949496405e-148
"36813","RP11-768F21.1",10.798758355079,2.34119294953885,0.156356964058892,14.9648137958148,1.24672366465913e-50,9.90675303370738e-50
"36849","RP11-771K4.1",3.87323225169519,3.21357794849471,0.270727795817522,11.8427259186559,2.3469859289608e-32,1.10636787225626e-31
"36860","RP11-775C24.4",1.64424578208449,-2.11361010674175,0.259936432070495,-8.12776702808806,4.37270593504427e-16,1.2857436630009e-15
"36871","RP11-776H12.1",7.79477523718594,2.76932685684267,0.349553086438383,7.91047229398683,2.56414239148747e-15,7.34293271722681e-15
"36891","RP11-77A13.1",1.27095616753658,3.04322733030722,0.443286609921856,4.19209195216492,2.76393918738198e-05,5.16007073784127e-05
"36904","RP11-77K12.3",2.97487873243099,-2.01401012003954,0.184662082602082,-10.9042082788572,1.10047056000054e-27,4.55506978136477e-27
"36907","RP11-77K12.7",26.9184049883349,3.46900739917138,0.213532851951521,10.5039197555131,8.28660753996266e-26,3.25161252142077e-25
"36916","RP11-780M14.1",0.886515735085452,-2.57751084684155,0.339718020444292,-7.5926701325109,3.13379609048737e-14,8.64852038170869e-14
"36920","RP11-781P6.1",41.7612917935752,-4.56643535253776,0.259720939396394,-17.5768014017731,3.70919668272076e-69,5.19816476284324e-68
"36927","RP11-785D18.3",1.69364972125957,2.25131452785565,0.330418736529157,6.80573489964086,1.00534692605518e-11,2.52832113513076e-11
"36935","RP11-787I22.3",23.5806551758306,-2.06703471894419,0.131500260163849,-15.7187613954164,1.12501541991261e-55,1.03691339171781e-54
"36942","RP11-789C1.1",3.85807322246102,2.04267863566406,0.276269860015922,7.38649931918052,1.50744920889629e-13,4.052371497074e-13
"36950","RP11-78A19.3",156.873728810716,2.24608664628715,0.153461743731234,14.6356074767334,1.66482054598772e-48,1.24253077013057e-47
"36983","RP11-793H13.3",4.17431995962296,-2.26966279765785,0.232094674011576,-9.7767768641904,1.41649642712676e-22,5.08190878437098e-22
"37004","RP11-796E10.1",4.06281711080681,3.36775263180626,0.318949075631136,10.5086365617421,7.88248667166393e-26,3.09520078976235e-25
"37026","RP11-798K3.2",91.0390695275464,-4.17108282615554,0.203118292939631,-20.5333837568715,1.08359920952621e-93,3.43518426826415e-92
"37050","RP11-79N23.1",10.1419601587367,-2.04071127041904,0.125244096523544,-16.2925707325256,1.1144455266061e-59,1.1660594530446e-58
"37061","RP11-7F17.8",182.523087388388,-2.21884746413516,0.0951492142874154,-23.3196283537693,2.80319709943795e-120,2.30049432106276e-118
"37074","RP11-800A18.4",4.36786149411411,2.71864432213394,0.301247697019028,9.00159535475546,2.22461140413323e-19,7.25240291063835e-19
"37082","RP11-802E16.3",242.391540100639,-2.40743936432077,0.113095104192618,-21.2867855340838,1.50503693088207e-100,6.09299709093451e-99
"37109","RP11-805J14.5",212.445814594432,2.00331983723859,0.12865844575992,15.5705261901496,1.15453533048193e-54,1.03123798775834e-53
"37119","RP11-806O11.1",79.3238939862106,-2.7239310351933,0.138724396041264,-19.6350850485329,7.75508699200779e-86,1.92093553658366e-84
"37136","RP11-809N8.2",6.74572227112168,2.37543562054606,0.29157089695922,8.13947069758386,3.97009668361799e-16,1.16853314587375e-15
"37159","RP11-80I15.4",4.71525770106589,-2.0606502570572,0.167118609649572,-12.3287826652057,6.3397236079285e-35,3.22315746285139e-34
"37162","RP11-80P20.3",71.9904848538768,-2.50039138422083,0.0983841251473704,-25.4140927180405,1.7618974474882e-142,2.60376649100606e-140
"37171","RP11-810P12.1",10.343413022972,-4.63530946886973,0.198933789959455,-23.2609551614414,1.10208216893215e-119,8.85947854002508e-118
"37191","RP11-815D16.1",3.29431271618076,-5.70712045258155,0.297704167481375,-19.1775446946207,5.70096339932824e-82,1.24295546992564e-80
"37199","RP11-815J4.5",15.9378806430145,-5.09747315922272,0.236137202141116,-21.5544781485682,4.80657393491558e-103,2.13257811943038e-101
"37202","RP11-815M8.1",5.85276712994366,2.43489447161953,0.266872138057612,11.8210062309243,3.04021038124856e-32,1.42818678402104e-31
"37208","RP11-817I4.1",37.1736983674637,2.16395510546669,0.114960834715952,18.8207462400584,5.10603536549863e-79,9.99095322139129e-78
"37210","RP11-817J15.2",2.90438972145371,3.27656752754818,0.330687046914371,9.87395888983312,5.39906881887074e-23,1.96026041627236e-22
"37216","RP11-818F20.5",1.2771785258054,2.17609734629752,0.257641752911863,8.43526953793904,3.30440362830389e-17,1.00686851119003e-16
"37221","RP11-819M15.2",0.726420649787046,-2.29017173111084,0.458999398330796,-4.98864986841626,6.08027324135924e-07,1.24189723120561e-06
"37233","RP11-81H14.2",7.14622176696649,2.40435620429885,0.226621771019107,10.5994018715103,2.99892049891133e-26,1.1915056075622e-25
